mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.0018021106719970704,0.00022019034768698453,0.0005492687225341797,1.5778483203077936e-05,0.1,{'C': 0.1},0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5666666666666667,0.55,0.5733333333333333,0.013333333333333336,1
0.0016644954681396484,0.0003687015049291227,0.0004618644714355469,5.125043469376323e-05,0.5,{'C': 0.5},0.5833333333333334,0.5833333333333334,0.5666666666666667,0.5666666666666667,0.5333333333333333,0.5666666666666667,0.018257418583505554,2
0.0017574310302734375,0.0005389982429233044,0.0005240440368652344,0.00015840218912423296,1,{'C': 1},0.5833333333333334,0.5833333333333334,0.5666666666666667,0.5666666666666667,0.5333333333333333,0.5666666666666667,0.018257418583505554,2
0.0014925479888916015,0.00023432237902401725,0.000505828857421875,0.0002509962549890001,5,{'C': 5},0.5833333333333334,0.5833333333333334,0.5666666666666667,0.5666666666666667,0.5166666666666667,0.5633333333333332,0.02449489742783177,4
0.001318359375,0.00021387826838661434,0.0004177570343017578,8.840622639363417e-05,10,{'C': 10},0.5833333333333334,0.5833333333333334,0.5666666666666667,0.5666666666666667,0.5166666666666667,0.5633333333333332,0.02449489742783177,4
0.0013299942016601562,0.00016912349923417632,0.0004237174987792969,0.00016212851856289682,50,{'C': 50},0.5833333333333334,0.5833333333333334,0.5666666666666667,0.5666666666666667,0.5166666666666667,0.5633333333333332,0.02449489742783177,4
0.001328754425048828,0.00015576565832896733,0.00038785934448242186,5.2822797072061454e-05,100,{'C': 100},0.5833333333333334,0.5833333333333334,0.5666666666666667,0.5666666666666667,0.5166666666666667,0.5633333333333332,0.02449489742783177,4
