mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.01527409553527832,0.0025320094920337575,0.0015027999877929687,0.00019446658721234417,10,{'n_estimators': 10},0.7166666666666667,0.6333333333333333,0.65,0.65,0.5666666666666667,0.6433333333333333,0.04784233364802442,3
0.02854628562927246,0.003919756758645289,0.0028282642364501954,0.00040345790744977745,20,{'n_estimators': 20},0.8,0.65,0.6333333333333333,0.6666666666666666,0.6,0.67,0.06863753427324669,1
0.037469673156738284,0.004714285252041774,0.0034339427947998047,0.00031092653112776015,30,{'n_estimators': 30},0.6666666666666666,0.6666666666666666,0.5666666666666667,0.7,0.6166666666666667,0.6433333333333333,0.04666666666666665,3
0.042735719680786134,0.0007804832471221136,0.0038617134094238283,0.00010673202809106092,40,{'n_estimators': 40},0.6666666666666666,0.6333333333333333,0.5666666666666667,0.7,0.6166666666666667,0.6366666666666666,0.0452155332208351,7
0.05219864845275879,0.0010398905152979128,0.004855585098266601,0.00017683346411910694,50,{'n_estimators': 50},0.6333333333333333,0.65,0.5833333333333334,0.7,0.6333333333333333,0.6399999999999999,0.03741657386773939,5
0.06012816429138183,0.001410379031870851,0.0056000232696533205,0.0001609247629617301,60,{'n_estimators': 60},0.6166666666666667,0.65,0.6,0.7,0.6666666666666666,0.6466666666666666,0.03559026084010435,2
0.0719390869140625,0.003614050626170221,0.00673370361328125,0.00044971147679774407,70,{'n_estimators': 70},0.65,0.6666666666666666,0.55,0.7,0.6333333333333333,0.6399999999999999,0.05011098792790967,5
